"session_id","event_id","timestamp","action_type","content","query","query_index","data_type","serp_results","num_results","url","title","doc_index","click_position"
"1722_175","1722_175_qq-80_cd-382","2006-03-29 08:01:16","CLICK","walmart com save money live better","walmart","q-80","0","","","http://www.walmart.com","walmart com save money live better","d-382","5.0"
"1722_176","1722_176_qq-66","2006-03-29 19:03:08","QUERY","suntrust","suntrust","q-66","0","","","","","",""
"1722_176","1722_176_qq-66_serp","2006-03-29 19:03:08","SERP_VIEW","Viewed 10 results: home mortgage loans sun trust mortgage, solano land trust sui sun city ca, sun make trust pass ali baba com (+7 more)","suntrust","q-66","0","[{""doc_index"": ""d-105868"", ""url"": ""http://www.suntrustmortgage.com"", ""title"": ""home mortgage loans sun trust mortgage""}, {""doc_index"": ""d-483484"", ""url"": ""http://www.solanolandtrust.org"", ""title"": ""solano land trust sui sun city ca""}, {""doc_index"": ""d-127026"", ""url"": ""http://sunmake.trustpass.alibaba.com"", ""title"": ""sun make trust pass ali baba com""}, {""doc_index"": ""d-931248"", ""url"": ""http://www.sunwesttrust.com"", ""title"": ""self directed ira custodian sun west trust inc""}, {""doc_index"": ""d-170476"", ""url"": ""http://www.suntrusteducation.com"", ""title"": ""student loans for college sun trust student loans""}, {""doc_index"": ""d-1576"", ""url"": ""http://www.suntrust.com"", ""title"": ""sun trust bank personal mortgage and small business banking""}, {""doc_index"": ""d-465639"", ""url"": ""http://suntrust.com"", ""title"": ""sun trust bank personal mortgage and small business banking""}, {""doc_index"": ""d-775411"", ""url"": ""http://suntrust-internet-banking.mortgagelifeinsurancerate.com"", ""title"": ""sun trust internet banking mortgage life insurance rate com""}, {""doc_index"": ""d-126779"", ""url"": ""https://customercare.suntrust.com/guides/mort_surepay.asp"", ""title"": ""customer care sun trust com guides mort sure pay asp""}, {""doc_index"": ""d-832925"", ""url"": ""https://customercare.suntrust.com/guides/contact_us_form.asp"", ""title"": ""customer care sun trust com guides contact us form asp""}]","10.0","","","",""
"1722_176","1722_176_qq-66_cd-1576","2006-03-29 19:03:08","CLICK","sun trust bank personal mortgage and small business banking","suntrust","q-66","0","","","http://www.suntrust.com","sun trust bank personal mortgage and small business banking","d-1576","5.0"
"1722_177","1722_177_qq-64","2006-03-30 12:31:48","QUERY","mibank","mibank","q-64","0","","","","","",""
"1722_177","1722_177_qq-64_serp","2006-03-30 12:31:48","SERP_VIEW","Viewed 10 results: www mi ru, www mi edu, herring bank banking services made personal (+7 more)","mibank","q-64","0","[{""doc_index"": ""d-421804"", ""url"": ""http://www.mi.ru"", ""title"": ""www mi ru""}, {""doc_index"": ""d-397534"", ""url"": ""http://www.mi.edu"", ""title"": ""www mi edu""}, {""doc_index"": ""d-800578"", ""url"": ""http://www.fsbaltus.com"", ""title"": ""herring bank banking services made personal""}, {""doc_index"": ""d-809018"", ""url"": ""http://www.hrfa.org"", ""title"": ""banks guide information about indian banks""}, {""doc_index"": ""d-756025"", ""url"": ""http://www.malagabank.com"", ""title"": ""malaga bank welcome to malaga bank""}, {""doc_index"": ""d-1574"", ""url"": ""http://www.mibank.com"", ""title"": ""personal banking accounts bmo harris bank""}, {""doc_index"": ""d-99994"", ""url"": ""http://www.nvsl.com"", ""title"": ""best banks in connecticut liberty bank""}, {""doc_index"": ""d-850136"", ""url"": ""http://peoplesfed.com"", ""title"": ""home page horizon bank horizon bank""}, {""doc_index"": ""d-386571"", ""url"": ""http://www.chesbank.com"", ""title"": ""personal business banking services chesapeake bank""}, {""doc_index"": ""d-790835"", ""url"": ""http://www.washingtoncountybank.com"", ""title"": ""personal business banking washington county bank""}]","10.0","","","",""
"1722_177","1722_177_qq-64_cd-1574","2006-03-30 12:31:48","CLICK","personal banking accounts bmo harris bank","mibank","q-64","0","","","http://www.mibank.com","personal banking accounts bmo harris bank","d-1574","5.0"
"1722_177","1722_177_qq-75","2006-03-30 12:37:40","QUERY","aigvalic","aigvalic","q-75","0","","","","","",""
"1722_177","1722_177_qq-75_serp","2006-03-30 12:37:40","SERP_VIEW","Viewed 10 results: www c aig com, www aig c com, aig aig retirement services (+7 more)","aigvalic","q-75","0","[{""doc_index"": ""d-797507"", ""url"": ""http://www.caig.com"", ""title"": ""www c aig com""}, {""doc_index"": ""d-674460"", ""url"": ""http://www.aigc.com"", ""title"": ""www aig c com""}, {""doc_index"": ""d-586598"", ""url"": ""http://valic.com"", ""title"": ""aig aig retirement services""}, {""doc_index"": ""d-212832"", ""url"": ""http://www.valic.com"", ""title"": ""aig aig retirement services""}, {""doc_index"": ""d-1590"", ""url"": ""http://www.aigvalic.com"", ""title"": ""aig aig retirement services""}, {""doc_index"": ""d-513834"", ""url"": ""http://www.sivas.gov.tr"", ""title"": ""t c sivas vali li i""}, {""doc_index"": ""d-513833"", ""url"": ""http://www.istanbul.gov.tr"", ""title"": ""t c stanbul vali li i""}, {""doc_index"": ""d-69694"", ""url"": ""http://www.aigcs.org"", ""title"": ""american indian graduate center aig c""}, {""doc_index"": ""d-891827"", ""url"": ""http://www.novalis-intl.com"", ""title"": ""no valis international no valis innovative flooring""}, {""doc_index"": ""d-68820"", ""url"": ""http://www.mersin.gov.tr"", ""title"": ""t c mers in vali li i""}]","10.0","","","",""
"1722_177","1722_177_qq-75_cd-1590","2006-03-30 12:37:40","CLICK","aig aig retirement services","aigvalic","q-75","0","","","http://www.aigvalic.com","aig aig retirement services","d-1590","4.0"
"1722_177","1722_177_qq-64","2006-03-30 12:40:34","QUERY","mibank","mibank","q-64","0","","","","","",""
"1722_177","1722_177_qq-64_serp","2006-03-30 12:40:34","SERP_VIEW","Viewed 10 results: www mi ru, www mi edu, herring bank banking services made personal (+7 more)","mibank","q-64","0","[{""doc_index"": ""d-421804"", ""url"": ""http://www.mi.ru"", ""title"": ""www mi ru""}, {""doc_index"": ""d-397534"", ""url"": ""http://www.mi.edu"", ""title"": ""www mi edu""}, {""doc_index"": ""d-800578"", ""url"": ""http://www.fsbaltus.com"", ""title"": ""herring bank banking services made personal""}, {""doc_index"": ""d-809018"", ""url"": ""http://www.hrfa.org"", ""title"": ""banks guide information about indian banks""}, {""doc_index"": ""d-756025"", ""url"": ""http://www.malagabank.com"", ""title"": ""malaga bank welcome to malaga bank""}, {""doc_index"": ""d-1574"", ""url"": ""http://www.mibank.com"", ""title"": ""personal banking accounts bmo harris bank""}, {""doc_index"": ""d-99994"", ""url"": ""http://www.nvsl.com"", ""title"": ""best banks in connecticut liberty bank""}, {""doc_index"": ""d-850136"", ""url"": ""http://peoplesfed.com"", ""title"": ""home page horizon bank horizon bank""}, {""doc_index"": ""d-386571"", ""url"": ""http://www.chesbank.com"", ""title"": ""personal business banking services chesapeake bank""}, {""doc_index"": ""d-790835"", ""url"": ""http://www.washingtoncountybank.com"", ""title"": ""personal business banking washington county bank""}]","10.0","","","",""
"1722_177","1722_177_qq-64_cd-1574","2006-03-30 12:40:34","CLICK","personal banking accounts bmo harris bank","mibank","q-64","0","","","http://www.mibank.com","personal banking accounts bmo harris bank","d-1574","5.0"
"1722_178","1722_178_qq-64","2006-03-30 14:55:27","QUERY","mibank","mibank","q-64","0","","","","","",""
"1722_178","1722_178_qq-64_serp","2006-03-30 14:55:27","SERP_VIEW","Viewed 10 results: www mi ru, www mi edu, herring bank banking services made personal (+7 more)","mibank","q-64","0","[{""doc_index"": ""d-421804"", ""url"": ""http://www.mi.ru"", ""title"": ""www mi ru""}, {""doc_index"": ""d-397534"", ""url"": ""http://www.mi.edu"", ""title"": ""www mi edu""}, {""doc_index"": ""d-800578"", ""url"": ""http://www.fsbaltus.com"", ""title"": ""herring bank banking services made personal""}, {""doc_index"": ""d-809018"", ""url"": ""http://www.hrfa.org"", ""title"": ""banks guide information about indian banks""}, {""doc_index"": ""d-756025"", ""url"": ""http://www.malagabank.com"", ""title"": ""malaga bank welcome to malaga bank""}, {""doc_index"": ""d-1574"", ""url"": ""http://www.mibank.com"", ""title"": ""personal banking accounts bmo harris bank""}, {""doc_index"": ""d-99994"", ""url"": ""http://www.nvsl.com"", ""title"": ""best banks in connecticut liberty bank""}, {""doc_index"": ""d-850136"", ""url"": ""http://peoplesfed.com"", ""title"": ""home page horizon bank horizon bank""}, {""doc_index"": ""d-386571"", ""url"": ""http://www.chesbank.com"", ""title"": ""personal business banking services chesapeake bank""}, {""doc_index"": ""d-790835"", ""url"": ""http://www.washingtoncountybank.com"", ""title"": ""personal business banking washington county bank""}]","10.0","","","",""
"1722_178","1722_178_qq-64_cd-1574","2006-03-30 14:55:27","CLICK","personal banking accounts bmo harris bank","mibank","q-64","0","","","http://www.mibank.com","personal banking accounts bmo harris bank","d-1574","5.0"
"1722_178","1722_178_qq-66","2006-03-30 14:57:37","QUERY","suntrust","suntrust","q-66","0","","","","","",""
"1722_178","1722_178_qq-66_serp","2006-03-30 14:57:37","SERP_VIEW","Viewed 10 results: home mortgage loans sun trust mortgage, solano land trust sui sun city ca, sun make trust pass ali baba com (+7 more)","suntrust","q-66","0","[{""doc_index"": ""d-105868"", ""url"": ""http://www.suntrustmortgage.com"", ""title"": ""home mortgage loans sun trust mortgage""}, {""doc_index"": ""d-483484"", ""url"": ""http://www.solanolandtrust.org"", ""title"": ""solano land trust sui sun city ca""}, {""doc_index"": ""d-127026"", ""url"": ""http://sunmake.trustpass.alibaba.com"", ""title"": ""sun make trust pass ali baba com""}, {""doc_index"": ""d-931248"", ""url"": ""http://www.sunwesttrust.com"", ""title"": ""self directed ira custodian sun west trust inc""}, {""doc_index"": ""d-170476"", ""url"": ""http://www.suntrusteducation.com"", ""title"": ""student loans for college sun trust student loans""}, {""doc_index"": ""d-1576"", ""url"": ""http://www.suntrust.com"", ""title"": ""sun trust bank personal mortgage and small business banking""}, {""doc_index"": ""d-465639"", ""url"": ""http://suntrust.com"", ""title"": ""sun trust bank personal mortgage and small business banking""}, {""doc_index"": ""d-775411"", ""url"": ""http://suntrust-internet-banking.mortgagelifeinsurancerate.com"", ""title"": ""sun trust internet banking mortgage life insurance rate com""}, {""doc_index"": ""d-126779"", ""url"": ""https://customercare.suntrust.com/guides/mort_surepay.asp"", ""title"": ""customer care sun trust com guides mort sure pay asp""}, {""doc_index"": ""d-832925"", ""url"": ""https://customercare.suntrust.com/guides/contact_us_form.asp"", ""title"": ""customer care sun trust com guides contact us form asp""}]","10.0","","","",""
"1722_178","1722_178_qq-66_cd-1576","2006-03-30 14:57:37","CLICK","sun trust bank personal mortgage and small business banking","suntrust","q-66","0","","","http://www.suntrust.com","sun trust bank personal mortgage and small business banking","d-1576","5.0"
"1722_179","1722_179_qq-64","2006-03-30 18:23:41","QUERY","mibank","mibank","q-64","0","","","","","",""
"1722_179","1722_179_qq-64_serp","2006-03-30 18:23:41","SERP_VIEW","Viewed 10 results: www mi ru, www mi edu, herring bank banking services made personal (+7 more)","mibank","q-64","0","[{""doc_index"": ""d-421804"", ""url"": ""http://www.mi.ru"", ""title"": ""www mi ru""}, {""doc_index"": ""d-397534"", ""url"": ""http://www.mi.edu"", ""title"": ""www mi edu""}, {""doc_index"": ""d-800578"", ""url"": ""http://www.fsbaltus.com"", ""title"": ""herring bank banking services made personal""}, {""doc_index"": ""d-809018"", ""url"": ""http://www.hrfa.org"", ""title"": ""banks guide information about indian banks""}, {""doc_index"": ""d-756025"", ""url"": ""http://www.malagabank.com"", ""title"": ""malaga bank welcome to malaga bank""}, {""doc_index"": ""d-1574"", ""url"": ""http://www.mibank.com"", ""title"": ""personal banking accounts bmo harris bank""}, {""doc_index"": ""d-99994"", ""url"": ""http://www.nvsl.com"", ""title"": ""best banks in connecticut liberty bank""}, {""doc_index"": ""d-850136"", ""url"": ""http://peoplesfed.com"", ""title"": ""home page horizon bank horizon bank""}, {""doc_index"": ""d-386571"", ""url"": ""http://www.chesbank.com"", ""title"": ""personal business banking services chesapeake bank""}, {""doc_index"": ""d-790835"", ""url"": ""http://www.washingtoncountybank.com"", ""title"": ""personal business banking washington county bank""}]","10.0","","","",""
"1722_179","1722_179_qq-64_cd-1574","2006-03-30 18:23:41","CLICK","personal banking accounts bmo harris bank","mibank","q-64","0","","","http://www.mibank.com","personal banking accounts bmo harris bank","d-1574","5.0"
"1722_179","1722_179_qq-75","2006-03-30 18:28:00","QUERY","aigvalic","aigvalic","q-75","0","","","","","",""
"1722_179","1722_179_qq-75_serp","2006-03-30 18:28:00","SERP_VIEW","Viewed 10 results: www c aig com, www aig c com, aig aig retirement services (+7 more)","aigvalic","q-75","0","[{""doc_index"": ""d-797507"", ""url"": ""http://www.caig.com"", ""title"": ""www c aig com""}, {""doc_index"": ""d-674460"", ""url"": ""http://www.aigc.com"", ""title"": ""www aig c com""}, {""doc_index"": ""d-586598"", ""url"": ""http://valic.com"", ""title"": ""aig aig retirement services""}, {""doc_index"": ""d-212832"", ""url"": ""http://www.valic.com"", ""title"": ""aig aig retirement services""}, {""doc_index"": ""d-1590"", ""url"": ""http://www.aigvalic.com"", ""title"": ""aig aig retirement services""}, {""doc_index"": ""d-513834"", ""url"": ""http://www.sivas.gov.tr"", ""title"": ""t c sivas vali li i""}, {""doc_index"": ""d-513833"", ""url"": ""http://www.istanbul.gov.tr"", ""title"": ""t c stanbul vali li i""}, {""doc_index"": ""d-69694"", ""url"": ""http://www.aigcs.org"", ""title"": ""american indian graduate center aig c""}, {""doc_index"": ""d-891827"", ""url"": ""http://www.novalis-intl.com"", ""title"": ""no valis international no valis innovative flooring""}, {""doc_index"": ""d-68820"", ""url"": ""http://www.mersin.gov.tr"", ""title"": ""t c mers in vali li i""}]","10.0","","","",""
"1722_179","1722_179_qq-75_cd-1590","2006-03-30 18:28:00","CLICK","aig aig retirement services","aigvalic","q-75","0","","","http://www.aigvalic.com","aig aig retirement services","d-1590","4.0"
"1722_179","1722_179_qq-81","2006-03-30 18:33:39","QUERY","tunica casinos","tunica casinos","q-81","0","","","","","",""
"1722_179","1722_179_qq-81_serp","2006-03-30 18:33:39","SERP_VIEW","Viewed 10 results: welcome tunica casinos com host monster com, tunica national golf and tennis tunica resorts ms, tunica miss com (+7 more)","tunica casinos","q-81","0","[{""doc_index"": ""d-396032"", ""url"": ""http://www.tunicacasinos.com"", ""title"": ""welcome tunica casinos com host monster com""}, {""doc_index"": ""d-639886"", ""url"": ""http://www.tunicanational.com"", ""title"": ""tunica national golf and tennis tunica resorts ms""}, {""doc_index"": ""d-561175"", ""url"": ""http://tunicamiss.com"", ""title"": ""tunica miss com""}, {""doc_index"": ""d-158905"", ""url"": ""http://www.resortstunica.com"", ""title"": ""resorts tunica update""}, {""doc_index"": ""d-157657"", ""url"": ""http://www.tunica.org"", ""title"": ""www tunica org""}, {""doc_index"": ""d-1584"", ""url"": ""http://www.tunicamiss.org"", ""title"": ""tunica mississippi information portal everything related to tunica mississippi""}, {""doc_index"": ""d-904204"", ""url"": ""http://www.tunicatimes.com"", ""title"": ""the tunica times always remembering that tunica means the people""}, {""doc_index"": ""d-826789"", ""url"": ""http://www.tunicalake.com"", ""title"": ""www tunica lake com""}, {""doc_index"": ""d-782868"", ""url"": ""http://www.tunicapowwow.org"", ""title"": ""tunica biloxi pow wow""}, {""doc_index"": ""d-23145"", ""url"": ""http://www.tunica-ms.com"", ""title"": ""www tunica ms com""}]","10.0","","","",""
